"region","run_version","timepoint","parameter","mean","2.5%","25%","psrf","psrf_uci","effective_sample_size"
"National","seir",105,"obs_sd",4.80820584850168,3.92054269854493,4.49672050333722,1.00143506120824,1.00500719350862,2311.22364294264
"National","seir",105,"t_switch",13.6840530683208,8.56816759673458,11.8311733132873,1.00216987719804,1.00489989123578,2160.72463586655
"National","seir",105,"level_switch",35.413595846178,33.0010922412158,34.6089927587376,1.00587407455379,1.02032457966511,2323.49863720144
"National","seir",105,"prob_detect",0.100936604339199,0.0483659841645291,0.077970662083371,1.00128029776811,1.00440220951626,2758.43810577517
"National","seir",105,"R0",4.48843436123521,1.6691460613939,2.87505376829705,1.00084936620706,1.00287352668543,987.953218114887
"National","seir",105,"infectious",5.39602810531377,1.75762922623445,3.41189742563208,1.00494045154273,1.01206936150305,2410.01979253731
"National","seir",105,"incubation",4.26076420153512,2.55983123601172,3.50977453621751,1.00522458644332,1.01501291864875,3370.92562431828
"National","seir",105,"t0",63.650154304279,31.9297940955991,60.2114226512638,1.00540377191943,1.01012814841014,2496.52548299956
"National","seir",105,"chain",2,1,1,Inf,NA,0
"National","seir",112,"viral_peak",20.4404032845014,16.5469041008186,19.4261363435812,1.00505423384847,1.00963465282718,788.047028189959
"National","seir",112,"obs_sd",4.63719321580672,3.64497750707751,4.30495760299983,1.00266624101454,1.00968045249465,1410.90835101931
"National","seir",112,"t_switch",14.1307799132836,8.2546062803328,12.0336104128228,1.00022070669922,1.00074287416729,1287.79979080058
"National","seir",112,"level_switch",34.0358598597409,31.570928165357,32.7461067391482,1.00015827479563,1.00049608943861,1088.11401327416
"National","seir",112,"prob_detect",0.0981992064352711,0.0463087900644864,0.0763762028019249,1.00805723159573,1.02181071035485,1946.89661246673
"National","seir",112,"R0",3.69936449067836,1.0736223165428,1.82943162447475,1.00039260719214,1.0004837681916,667.750083531863
"National","seir",112,"infectious",5.29749696577345,1.738770985211,3.42788678420713,1.00366703033972,1.01125196496148,1898.01544973899
"National","seir",112,"incubation",4.22608975127365,2.5405887650005,3.47615440423387,1.00116693873479,1.00309248001534,2180.37807632978
"National","seir",112,"t0",54.2383924612377,5.11976648143059,43.0301660421104,1.00321849276254,1.00934165607139,741.669241191713
"National","seir",112,"chain",2,1,1,Inf,NA,0
"National","seir",119,"viral_peak",17.5405834275974,15.3276711699063,16.7928988179834,1.00032380390435,1.0011242415921,3165.91543770069
"National","seir",119,"obs_sd",4.75394685222977,3.73793264263757,4.40816802532489,1.00247101094044,1.00812157217964,3474.0522490119
"National","seir",119,"t_switch",12.5381007240635,6.99858566062627,10.618045719045,1.00046658637548,1.00141943810395,2922.7130957839
"National","seir",119,"level_switch",34.0671532504009,33.0701847043503,33.6586621978234,1.00083784531276,1.00332229403524,4119.6404428158
"National","seir",119,"prob_detect",0.0829901236120377,0.0404850105708404,0.0649703028956097,1.00082292544731,1.00251897128683,3713.59634083297
"National","seir",119,"R0",1.60151490130263,1.02169781026694,1.17233266213696,1.00012075118829,1.00059626670531,2303.11197943433
"National","seir",119,"infectious",5.23739234104196,1.70305689852869,3.27558251374158,1.00785770144166,1.01105015401506,2381.90922578713
"National","seir",119,"incubation",4.25614649114725,2.50470564510009,3.46445773189466,1.00127994833629,1.00459227258618,3262.06742810244
"National","seir",119,"t0",36.1885859547663,1.77580796843196,17.6928970323804,1.0049279559301,1.01799274313668,1562.9869861817
"National","seir",119,"chain",2,1,1,Inf,NA,0
"National","seir",126,"viral_peak",18.6594545002994,17.1210419310248,18.1751966858731,1.00072499009923,1.00236334697342,3767.98153239777
"National","seir",126,"obs_sd",4.51969318789154,3.63898760570618,4.20746854408513,1.00058487162525,1.00202964508547,3986.3278807724
"National","seir",126,"t_switch",17.1846742709999,12.556158490305,15.4742529104266,1.00147553226947,1.0042442494521,3631.18618281368
"National","seir",126,"level_switch",35.0348622151289,32.7238166274822,34.1810097385717,1.00305224873358,1.01093331052766,3098.7460400228
"National","seir",126,"prob_detect",0.107623822279889,0.0530166113696214,0.0845907626811053,1.00238818382401,1.00742983640243,3843.3246103209
"National","seir",126,"R0",3.1596317461847,1.75293332721944,2.41769088413128,1.00106493888193,1.0035279639874,3542.29784217594
"National","seir",126,"infectious",6.03690606648783,2.02999412390813,3.82322004967402,1.00178592335746,1.00372731626147,3739.48029683655
"National","seir",126,"incubation",4.32470270991746,2.5638511820777,3.54650788113886,1.00021470306881,1.00106936229147,4143.3402663438
"National","seir",126,"t0",67.9161334947279,50.5103047377639,65.7307232635499,1.00673348502526,1.01328609778987,5886.54516118933
"National","seir",126,"chain",2,1,1,Inf,NA,0
"National","seir",133,"viral_peak",14.9921460904201,13.9665878032487,14.664866490704,1.00069463174557,1.00079407066738,3248.32679589086
"National","seir",133,"obs_sd",3.85756770552031,3.09643403449939,3.57622054932194,1.00080399589005,1.00261939519951,3136.76325715111
"National","seir",133,"t_switch",22.0108616096554,17.8817887976171,20.5540092837045,1.00069745726977,1.00094708703576,3263.54979548214
"National","seir",133,"level_switch",34.2470729365098,32.2661521547268,33.477220395357,1.00161001850342,1.00594456922006,3124.91655577796
"National","seir",133,"prob_detect",0.107766492136373,0.0528549949487266,0.0848624173214643,1.00162701654883,1.00604566459309,3152.93843699476
"National","seir",133,"R0",3.37067063146728,2.00347913228164,2.65188023222865,1.00146237492511,1.00258523498098,2300.78036027465
"National","seir",133,"infectious",7.0099388255942,2.39683597617811,4.5471710296879,1.00338316043399,1.00594897254446,2263.01737305759
"National","seir",133,"incubation",4.32837009673707,2.58012699744962,3.55367992876566,1.00022074247763,1.00113727773746,3694.11540106658
"National","seir",133,"t0",71.2723894880602,63.7551141478635,70.2450927972647,0.999940225299222,1.00000259772219,9664.77758595035
"National","seir",133,"chain",2,1,1,Inf,NA,0
"National","seir",140,"viral_peak",14.5811526978585,13.5696136350326,14.2376343325909,1.00044683953726,1.0006137151883,4778.41717874114
"National","seir",140,"obs_sd",4.26685279850166,3.52492538736216,4.00411542353749,0.999911432104934,0.999973255129187,4227.51922204664
"National","seir",140,"t_switch",21.5195055092857,17.3161514178633,20.0212200025426,1.00073268474291,1.00085903377421,4663.67228857289
"National","seir",140,"level_switch",33.7247514320262,31.671029507374,32.9407723090605,1.00106518078229,1.00332536983307,3917.79131799388
"National","seir",140,"prob_detect",0.119452426475915,0.0608077460048198,0.09513106592804,1.00031277005419,1.00139737518287,4740.15240486399
"National","seir",140,"R0",2.9342278754893,1.80528659072573,2.33837540328078,1.00131888169692,1.00231585898553,3130.95793531798
"National","seir",140,"infectious",7.07376684335642,2.42477585312744,4.57466855572616,1.00238136375532,1.00352099539391,3026.73709771467
"National","seir",140,"incubation",4.34609515016844,2.5813284071606,3.552792625847,1.00166364153796,1.005514564771,4371.38685105302
"National","seir",140,"t0",70.5121283056371,60.7187510160075,69.2453981323541,1.01357351540935,1.02721110774733,6744.26339874714
"National","seir",140,"chain",2,1,1,Inf,NA,0
"National","seir",147,"viral_peak",14.3573035272013,13.3316163596238,14.0090462117616,0.999922900811446,1.00004935997244,3389.8290815411
"National","seir",147,"obs_sd",4.43320505102751,3.69762517210263,4.16646083905577,1.00032580633623,1.00140497797633,3248.70440205933
"National","seir",147,"t_switch",20.472201934552,16.1092837093223,18.8987655072881,1.00104303236129,1.00385527115495,2735.0778362795
"National","seir",147,"level_switch",33.1415747341111,31.0828562978694,32.4032310196622,1.00209753370651,1.00694625946116,3256.91695217124
"National","seir",147,"prob_detect",0.131454143510888,0.0702402227660937,0.106808581486555,1.00148934649762,1.00574424136844,3050.25115053172
"National","seir",147,"R0",2.514015002773,1.61064907363964,2.0395843819058,1.00591798453886,1.01734605136878,2963.41514956163
"National","seir",147,"infectious",6.94569418876377,2.33496055084075,4.46485571847692,1.00483339537509,1.0159225988789,3239.14140202168
"National","seir",147,"incubation",4.38246787572426,2.60782336684482,3.59974179495978,1.00194681834758,1.00216558557913,3938.81472115072
"National","seir",147,"t0",69.1190818222227,55.0498997798522,67.3955409920767,1.00039847112269,1.00126886326402,6588.45024082596
"National","seir",147,"chain",2,1,1,Inf,NA,0
"National","seir",154,"viral_peak",16.1433848593173,14.8164405002801,15.6686295740456,0.999996848139401,1.00000415696737,5269.29300609767
"National","seir",154,"obs_sd",4.45167080723021,3.56188608822648,4.12626886897693,1.0008607358067,1.00268670227936,4764.47433336308
"National","seir",154,"t_switch",15.3014908451524,10.7486643268043,13.6296050008258,1.00236939820989,1.00749383254616,4846.53385796192
"National","seir",154,"level_switch",32.3370690599946,31.1690625418998,31.8595634574489,1.0009662941509,1.00164154787611,5509.91933758898
"National","seir",154,"prob_detect",0.105911601990416,0.0518982375412539,0.0837452469939501,1.00106499635113,1.00212123974624,4784.15001182298
"National","seir",154,"R0",1.73372577660374,1.14995337715945,1.4221251581341,1.003905416501,1.00569689270507,3552.88092258716
"National","seir",154,"infectious",5.80000214146956,1.84859588007128,3.59854809963275,1.00982975916964,1.01760978905113,3902.72263041839
"National","seir",154,"incubation",4.32657994666314,2.57616443866236,3.54212838234005,1.00027409149112,1.00045134395775,4797.21470568801
"National","seir",154,"t0",51.0459209740014,6.79168320389422,39.6519831019057,1.00205185950121,1.00571849279441,2951.20793616322
"National","seir",154,"chain",2,1,1,Inf,NA,0
"National","seir",161,"viral_peak",16.685346282095,15.1520399535961,16.1625805346543,1.00193793972048,1.00666652366753,4482.88417095424
"National","seir",161,"obs_sd",5.12609878214111,4.26067347094719,4.82099678986341,1.00021902790413,1.00047153438887,4031.81007409093
"National","seir",161,"t_switch",15.3220153169645,10.4642118386344,13.5227150957276,1.00129367601958,1.00382640482543,4165.83073228599
"National","seir",161,"level_switch",33.0560101429246,31.2977520295687,32.3200492570122,1.00135192519836,1.00498440840569,4558.53979596756
"National","seir",161,"prob_detect",0.131040579250951,0.0708211107728911,0.106499897018831,1.00211492515274,1.00613344787671,4990.00521283033
"National","seir",161,"R0",1.74924781736956,1.1402525155353,1.43258609237499,1.00054941681,1.00105987309423,2980.27843421217
"National","seir",161,"infectious",5.94410311525404,1.88692664433326,3.68061214382682,1.00057711096251,1.00087407908801,3209.15004387014
"National","seir",161,"incubation",4.33750160714575,2.57196610905873,3.55519785251571,1.00217099752092,1.00675449174486,5581.13388575642
"National","seir",161,"t0",53.5756991727133,7.60685405415779,43.6116142646297,1.00060290652689,1.0021978070843,3115.78157458967
"National","seir",161,"chain",2,1,1,Inf,NA,0
"National","seir",168,"viral_peak",16.6921867728235,15.1355967208153,16.1639523750866,1.00025082469579,1.0009294194919,6016.29092301265
"National","seir",168,"obs_sd",4.97105478064018,4.06804749050403,4.64781800888619,1.00054987782625,1.00191877513552,5323.8404756061
"National","seir",168,"t_switch",15.2673023192438,10.5620765554581,13.52485957663,1.00184890545808,1.00694329600421,6346.59850783693
"National","seir",168,"level_switch",33.2870529234849,31.6003118324623,32.6382540630856,1.00228838480016,1.00856261269525,6016.87193194801
"National","seir",168,"prob_detect",0.126701208013785,0.0679778217587625,0.102899978534059,1.00179999557165,1.00627305918593,4881.51812918923
"National","seir",168,"R0",1.63278585927945,1.11838465111948,1.36993284400431,1.00042692404072,1.00188897373743,4386.67592242512
"National","seir",168,"infectious",5.79843601013053,1.86385698173347,3.65246294989389,1.00103488389582,1.00238643613084,4381.12386074461
"National","seir",168,"incubation",4.34578669694729,2.58610974845099,3.56089757306823,1.00009444610912,1.00044873106947,5687.9566746602
"National","seir",168,"t0",51.6852298970734,6.67601138651963,40.091360970492,1.00004886690877,1.00034632978104,2904.52138434809
"National","seir",168,"chain",2,1,1,Inf,NA,0
"National","seir",175,"viral_peak",15.6556160240863,13.5495767849561,14.9084605529904,1.00932234666601,1.02277966087343,651.223973538778
"National","seir",175,"obs_sd",4.99437925968046,4.04012380761732,4.68437129635188,1.00521301448877,1.01153655236161,726.617792903176
"National","seir",175,"t_switch",11.9825885985809,6.66588916960846,9.99484136378928,1.03655279891944,1.11610774419699,620.321942759935
"National","seir",175,"level_switch",30.1021441992231,29.5235493317753,29.885708876287,1.00360714564938,1.01317802303596,2156.23105153733
"National","seir",175,"prob_detect",0.0886784536350757,0.0400033373787157,0.0637561112410178,1.01986233212379,1.05495625601084,628.031675552052
"National","seir",175,"R0",1.72943238575609,1.01313720823487,1.30933748169695,1.01760198740652,1.02149251926023,799.513340945475
"National","seir",175,"infectious",5.27210818105883,1.66086895939368,3.16647445148585,1.00140213057086,1.00247968015561,812.619601251232
"National","seir",175,"incubation",4.23433984714958,2.48413188897809,3.42640130801924,1.00127921938648,1.00358294611614,941.604352441786
"National","seir",175,"t0",33.6955462133052,1.34848555321541,14.7280876139652,1.07307413606059,1.23255427695051,237.031488830345
"National","seir",175,"chain",2,1,1,Inf,NA,0
"National","seir",182,"viral_peak",18.645285436383,16.4664275115625,17.9265557096823,1.00256515717688,1.00957410834499,942.035567392201
"National","seir",182,"obs_sd",4.75543514509395,3.86359535951381,4.43212349103707,1.00060843255814,1.00249062452554,1039.06279130648
"National","seir",182,"t_switch",12.3662568748895,6.10458606385074,10.1797136380888,1.00050970829361,1.00197651665182,1137.03531222465
"National","seir",182,"level_switch",32.0826136951187,31.4367707721252,31.848714280349,1.01546653846703,1.05317821412351,1761.46146577367
"National","seir",182,"prob_detect",0.110654848662778,0.0488101615347547,0.0798978620375893,1.01153900642277,1.04098739978176,891.425428293539
"National","seir",182,"R0",2.04084498205239,1.02932662705852,1.53242941417558,1.05629172053619,1.10100164404086,1045.10456429941
"National","seir",182,"infectious",5.59662646032613,1.67301601871191,3.3569463828972,1.01896075151134,1.04200040423748,725.884955557917
"National","seir",182,"incubation",4.27240899079798,2.50652155865866,3.47737879160707,1.00799505622548,1.02376170034343,1871.98650867397
"National","seir",182,"t0",38.0317534511722,2.03770189087448,21.0754498230405,1.07136902786248,1.23143129069644,517.875870184529
"National","seir",182,"chain",2,1,1,Inf,NA,0
"National","seir",189,"viral_peak",17.8387865158276,15.5239185429851,17.0905073453437,1.00364524826734,1.01340774065197,1069.5760657897
"National","seir",189,"obs_sd",4.73314955640118,3.87236864734848,4.42138994828962,1.00521501766611,1.01642997882078,1205.26856051547
"National","seir",189,"t_switch",12.7610702285048,6.71756028244567,10.7019282093394,1.00541208128838,1.01608879261596,1118.15532753378
"National","seir",189,"level_switch",32.3095746500982,31.5663209570004,32.0751037441869,1.01866827370261,1.06409030796499,1623.27420829182
"National","seir",189,"prob_detect",0.104649895878905,0.0465850967473663,0.0742617751717808,1.00015677375019,1.0008926723049,780.201659795984
"National","seir",189,"R0",1.87243514221114,1.020469205217,1.39554738515602,1.0342339759087,1.05178805948492,1097.16785247451
"National","seir",189,"infectious",5.3899221160798,1.67452427891253,3.26360864690683,1.00225111778053,1.00399200596691,1067.57158317901
"National","seir",189,"incubation",4.30607722448413,2.5370216933388,3.50590896241568,1.00188870889451,1.00479256522502,1399.14062883743
"National","seir",189,"t0",34.8098163601788,1.51668272645079,15.9482580410346,1.001148247325,1.00417005710106,520.491134784385
"National","seir",189,"chain",2,1,1,Inf,NA,0
"National","seir",196,"viral_peak",16.1701752183282,13.7931440762042,15.3760246932769,1.0084674347558,1.02849745005073,1599.50186290242
"National","seir",196,"obs_sd",5.15947503085777,4.31841787111464,4.86112719142992,1.00276463212282,1.00697545928498,1539.09881682054
"National","seir",196,"t_switch",12.1651280563566,5.75679212019068,10.0492543094966,1.01373237555578,1.04918701896494,1153.78622403564
"National","seir",196,"level_switch",32.7270828512826,31.9686095658724,32.4529946026702,1.0021103797636,1.00730781027325,2050.20745290668
"National","seir",196,"prob_detect",0.116505990468486,0.0502671932669001,0.0850637337689195,1.0161110575033,1.05743101399653,1014.49762784197
"National","seir",196,"R0",2.11569884451249,1.0325678207759,1.52215376575085,1.01460701876303,1.01478378648802,843.451569870662
"National","seir",196,"infectious",5.68298240167315,1.66836165626782,3.37501499519654,1.00097804846994,1.00166409342335,947.333884688572
"National","seir",196,"incubation",4.31663653042476,2.53866580918498,3.52710928691606,1.00045818276872,1.00191489405407,1636.42859085607
"National","seir",196,"t0",38.7203805415516,2.19658439530987,20.9191182152375,1.00882669741654,1.03215219857113,822.855022978274
"National","seir",196,"chain",2,1,1,Inf,NA,0
"National","seir",203,"viral_peak",17.7171481191547,14.9409231960538,16.861607309628,1.00425831293126,1.01284725781789,1262.08778990406
"National","seir",203,"obs_sd",5.0772752253713,4.1468476988508,4.76475051895446,1.00405161946118,1.01165083116874,1410.30030230243
"National","seir",203,"t_switch",12.3585276514495,5.8114026499911,10.1749833179974,1.00128687807501,1.00434548230797,1232.89322909789
"National","seir",203,"level_switch",33.0647700522916,32.0827769597425,32.7375157895756,1.00336617968319,1.01225219455514,1511.40958796837
"National","seir",203,"prob_detect",0.119224545860521,0.0521706426369903,0.0851123824112504,1.00077965551629,1.00308974299953,763.477436861009
"National","seir",203,"R0",2.17128919063942,1.03170572914501,1.43506300350343,1.02802281477247,1.05485232257424,672.675874280516
"National","seir",203,"infectious",5.89436408235967,1.69729595581871,3.34825839017572,1.01520872335065,1.04274860657834,1103.43601369581
"National","seir",203,"incubation",4.28369324294111,2.47223762950175,3.4886689352617,1.00369257026213,1.01321092694573,1839.58602526086
